GCXH,XZQHMC,KKMC,FXLX,GCSJ,HPZL,"SUBSTR(HPHM,1,4)||'***'",CLPPXH
320300108805982922,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 1:58,01,鲁PJ1***,-
320300108805982935,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 1:59,01,苏C1T***,-
320300108805983797,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 2:02,02,鲁D52***,-
320300108805983816,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:02,01,鲁GW3***,-
320300108805984188,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 2:03,01,苏CQZ***,-
320300108805984154,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 2:03,02,苏CE3***,-
320300108805984262,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:03,01,鲁Q11***,-
320300108805984924,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 2:05,01,鲁H20***,-
320300108805985160,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 2:05,-,S50B***,-
320300108805985633,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:06,01,鲁H92***,-
320300108805985701,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 2:06,-,鲁CY8***,-
320300108805986732,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 2:09,01,苏CGR***,-
320300108805987993,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 2:12,02,苏CL9***,-
320300108805988050,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 2:12,52,苏CDC***,-
320300108805988930,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:15,01,鲁NG2***,-
320300108805989021,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:15,01,苏NEP***,-
320300108805989434,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 2:16,52,苏CD1***,-
320300108805989743,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:17,01,鲁H86***,-
320300108805989754,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:17,01,鲁H86***,-
320300108805990794,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 2:20,-,京295***,-
320300108805990793,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:20,01,苏CHJ***,-
320300108805990877,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 2:20,-,京7M8***,-
320300108805991025,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 2:20,-,26***,-
320300108805991092,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 2:20,02,苏C15***,-
320300108805991206,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:21,01,鲁Q16***,-
320300108805991261,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:21,01,鲁Q07***,-
320300108805991631,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:22,01,鲁DD2***,-
320300108805992155,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:23,51,沪ER0***,-
320300108805992244,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 2:24,02,苏C6K***,-
320300108805992695,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:25,01,鲁Q35***,-
320300108805992693,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:25,01,鲁Q35***,-
320300108805993019,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 2:26,01,冀DT1***,-
320300108805994118,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 2:29,02,浙AM2***,-
320300108805994111,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 2:29,-,AC80***,-
320300108805994150,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:29,01,鲁DK3***,汉江牌-未知系列1-未知年款0
320300108805994332,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:29,01,鲁H31***,-
320300108805995270,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 2:32,02,宁CN0***,-
320300108805995430,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:32,01,鲁L68***,汉江牌-未知系列1-未知年款0
320300108805996533,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:36,01,赣A98***,-
320300108805998077,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 2:40,02,冀DD7***,-
320300108805998213,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 2:40,02,鲁DP6***,-
320300108805999359,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:43,01,陕ACX***,-
320300108805999364,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:43,01,陕ACX***,-
320300108805999489,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:44,01,鲁Q31***,-
320300108805999892,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:45,01,沪DT1***,-
320300108806000081,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:46,01,沪FA5***,-
320300108806000752,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 2:48,02,豫J02***,-
320300108806000670,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:48,01,鲁Q38***,-
320300108806001528,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 2:50,01,鲁HR8***,-
320300108806001682,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 2:50,01,沪FE7***,-
320300108806001654,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 2:51,02,苏C5V***,-
320300108806001966,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 2:51,02,苏C9Y***,-
320300108806002193,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 2:52,02,苏CH5***,-
320300108806002488,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 2:53,02,鲁RA7***,-
320300108806002825,新沂市,江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口,1,2023/12/1 2:54,-,1111***,-
320300108806002986,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 2:54,01,鲁MGA***,凯福莱牌-未知系列0-未知年款0
320300108806003006,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:54,01,苏CLR***,-
320300108806003062,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 2:55,02,苏C37***,-
320300108806003225,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 2:55,01,鲁L67***,-
320300108806004028,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 2:57,01,豫JC7***,赛风牌-未知系列0-未知年款0
320300108806003985,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 2:57,-,贵G03***,-
320300108806004771,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:00,01,鲁RW9***,-
320300108806004785,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:00,01,赣FD0***,-
320300108806004779,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:00,01,赣FD0***,-
320300108806004866,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 3:00,02,苏UR7***,-
320300108806004877,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:00,01,苏CHT***,-
320300108806005083,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:01,02,皖L68***,-
320300108806005122,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 3:01,-,京2S5***,-
320300108806005363,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:02,01,鲁PQ0***,-
320300108806005368,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:02,01,鲁PQ0***,-
320300108806005865,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 3:03,-,皖LT8***,-
320300108806006860,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 3:06,-,016***,-
320300108806006895,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:06,01,皖LD7***,康迪牌-全球鹰K30-2014
320300108806006939,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 3:07,-,皖Q0R***,-
320300108806007408,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 3:08,01,苏CHJ***,-
320300108806007541,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 3:08,01,青B95***,-
320300108806007474,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 3:08,01,苏CME***,-
320300108806007751,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:09,01,苏CL2***,-
320300108806007858,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 3:09,02,苏CJ1***,-
320300108806007982,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:10,01,鲁Q28***,-
320300108806008186,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 3:10,02,苏C3C***,-
320300108806008262,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 3:10,52,苏CDD***,-
320300108806008522,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 3:11,52,苏CDE***,-
320300108806009065,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 3:13,02,苏C28***,-
320300108806009858,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:16,01,鲁Q83***,-
320300108806010195,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:16,01,鲁RM5***,-
320300108806010829,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:19,01,鲁Q16***,-
320300108806011311,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 3:19,02,京H9R***,-
320300108806011408,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 3:20,01,皖L91***,-
320300108806011754,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 3:22,01,苏CNT***,-
320300108806012096,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 3:23,02,苏C10***,-
320300108806012193,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 3:23,01,苏CPP***,-
320300108806012431,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 3:24,01,云HBH***,-
320300108806013150,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 3:26,02,苏C1X***,-
320300108806013953,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 3:28,01,鲁RM8***,康迪牌-全球鹰K30-2014
320300108806013908,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 3:28,01,豫J15***,-
320300108806013939,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 3:28,02,苏CX6***,-
320300108806015293,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:33,01,赣FD2***,-
320300108806015296,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 3:33,02,苏CY7***,-
320300108806015745,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:34,01,鲁AN7***,-
320300108806016605,睢宁县,徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口,1,2023/12/1 3:36,-,冀DC8***,-
320300108806016751,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:37,01,鲁Q98***,-
320300108806016904,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:37,01,苏CKH***,-
320300108806016914,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:38,01,鲁Q55***,-
320300108806017039,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:38,01,鲁L56***,-
320300108806017262,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:39,01,鲁JC5***,-
320300108806017346,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:39,01,京APX***,-
320300108806017690,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:40,01,鲁Q27***,-
320300108806018702,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:43,01,苏CMV***,-
320300108806018803,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 3:44,02,苏C0P***,-
320300108806018794,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:44,01,苏CGG***,-
320300108806019529,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:46,01,鲁H95***,-
320300108806019532,高速五大队,G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口,1,2023/12/1 3:46,01,鲁H95***,-
320300108806019781,新沂市,徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口,1,2023/12/1 3:47,02,苏CH6***,-
320300108806019872,铜山县,徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口,1,2023/12/1 3:47,02,苏CD9***,-
320300108806020645,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:50,01,鲁Q08***,-
320300108806022085,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 3:54,01,豫GE9***,-
320300108806022654,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:55,01,苏CSG***,-
320300108806022738,丰县,徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口,1,2023/12/1 3:56,01,鲁H86***,-
320300108806022757,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:56,01,冀DN3***,-
320300108806022881,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:56,01,苏NGS***,-
320300108806022994,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 3:57,01,鲁QV8***,-
320300108806023267,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 3:58,-,京PR0***,-
320300108806023618,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 3:58,01,豫HT2***,-
320300108806023853,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 3:59,01,TMM1***,-
320300108806024037,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 4:00,01,豫HT8***,-
320300108806024410,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 4:01,-,苏GA3***,-
320300108806024498,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 4:01,01,鲁Q28***,松辽牌-未知系列1-未知年款0
320300108806024802,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 4:02,-,京BC3***,-
320300108806024813,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 4:02,01,鲁Q90***,-
320300108806025046,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 4:03,51,鲁Q16***,-
320300108806025294,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 4:04,-,京A64***,-
320300108806025341,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 4:04,01,苏CGP***,-
320300108806025729,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 4:05,02,苏C9P***,-
320300108806025803,沛县,徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口,1,2023/12/1 4:05,02,晋鲁HN***,-
320300108806026279,铜山县,徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口,1,2023/12/1 4:06,52,苏CD3***,-
320300108806026348,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 4:07,02,苏C10***,-
320300108806027149,睢宁县,徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口,2,2023/12/1 4:09,01,苏CLZ***,-
320300108806027504,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 4:10,01,鲁MEU***,-
320300108806027545,铜山县,徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口,1,2023/12/1 4:10,02,苏CG1***,-
320300108806027659,丰县,徐州市丰县G518518国道K358马楼公路站省际卡口,1,2023/12/1 4:10,02,苏C20***,-
320300108806027795,邳州市,徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口,1,2023/12/1 4:11,52,苏CDX***,-
320300108806028580,邳州市,徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口,1,2023/12/1 4:13,01,鲁Q82***,-
